relevance,shrink_mode,ROC AUC,replication
10,hs_global_permutation,0.5123,19
15,no_shrinkage,0.5572014813331999,19
15,hs,0.59888900010009,19
15,hs_entropy,0.6232108898008207,19
15,hs_log_cardinality,0.6219597637874087,19
15,hs_permutation,0.618056250625563,19
15,hs_global_permutation,0.6262135922330098,19
20,no_shrinkage,0.5406162464985994,19
20,hs,0.6717186874749899,19
20,hs_entropy,0.6896258503401361,19
20,hs_log_cardinality,0.6840236094437775,19
20,hs_permutation,0.6728691476590636,19
20,hs_global_permutation,0.6962284913965585,19
00,no_shrinkage,0.5393483709273184,20
00,hs,0.5465664160401003,20
00,hs_entropy,0.5398496240601504,20
00,hs_log_cardinality,0.5434085213032581,20
00,hs_permutation,0.5423057644110275,20
00,hs_global_permutation,0.5385964912280701,20
05,no_shrinkage,0.47348939575830334,20
05,hs,0.46013405362144855,20
05,hs_entropy,0.4748899559823929,20
05,hs_log_cardinality,0.474639855942377,20
05,hs_permutation,0.48849539815926374,20
05,hs_global_permutation,0.5379651860744298,20
10,no_shrinkage,0.5649259703881552,20
10,hs,0.5418167266906763,20
10,hs_entropy,0.5748799519807923,20
10,hs_log_cardinality,0.5766306522609044,20
10,hs_permutation,0.5536714685874351,20
10,hs_global_permutation,0.5372148859543818,20
15,no_shrinkage,0.5503550355035504,20
15,hs,0.5835583558355837,20
15,hs_entropy,0.6274627462746275,20
15,hs_log_cardinality,0.6245624562456246,20
15,hs_permutation,0.628962896289629,20
15,hs_global_permutation,0.6174617461746174,20
20,no_shrinkage,0.5901442307692308,20
20,hs,0.725761217948718,20
20,hs_entropy,0.7404346955128205,20
20,hs_log_cardinality,0.7425380608974359,20
20,hs_permutation,0.7465945512820513,20
20,hs_global_permutation,0.7640725160256411,20
00,no_shrinkage,0.5265238714843359,21
00,hs,0.5309278350515463,21
00,hs_entropy,0.5325793213892502,21
00,hs_log_cardinality,0.5430387348613752,21
00,hs_permutation,0.5335802221999799,21
00,hs_global_permutation,0.5464918426583925,21
05,no_shrinkage,0.44509450945094514,21
05,hs,0.47614761476147616,21
05,hs_entropy,0.48379837983798374,21
05,hs_log_cardinality,0.4867986798679868,21
05,hs_permutation,0.5103010301030103,21
05,hs_global_permutation,0.4675467546754676,21
10,no_shrinkage,0.44511217948717946,21
10,hs,0.44841746794871795,21
10,hs_entropy,0.4905348557692308,21
10,hs_log_cardinality,0.49308894230769235,21
10,hs_permutation,0.5130208333333334,21
10,hs_global_permutation,0.5268930288461539,21
15,no_shrinkage,0.5549999999999999,21
15,hs,0.6495500000000001,21
15,hs_entropy,0.6573500000000001,21
15,hs_log_cardinality,0.6527000000000001,21
15,hs_permutation,0.6543000000000001,21
15,hs_global_permutation,0.6561000000000001,21
20,no_shrinkage,0.574907490749075,21
20,hs,0.6839683968396839,21
20,hs_entropy,0.6979697969796981,21
20,hs_log_cardinality,0.6961196119611961,21
20,hs_permutation,0.6967196719671968,21
20,hs_global_permutation,0.6974197419741974,21
00,no_shrinkage,0.5245098039215687,22
00,hs,0.5616746698679471,22
00,hs_entropy,0.556672669067627,22
00,hs_log_cardinality,0.5451180472188876,22
00,hs_permutation,0.5511704681872749,22
00,hs_global_permutation,0.6079431772709083,22
05,no_shrinkage,0.56,22
05,hs,0.58335,22
05,hs_entropy,0.60865,22
05,hs_log_cardinality,0.5986,22
05,hs_permutation,0.5449,22
05,hs_global_permutation,0.5845499999999999,22
10,no_shrinkage,0.5063025210084033,22
10,hs,0.5397158863545418,22
10,hs_entropy,0.5232092837134853,22
10,hs_log_cardinality,0.5266106442577031,22
10,hs_permutation,0.49949979991996796,22
10,hs_global_permutation,0.5174569827931174,22
15,no_shrinkage,0.5134157371118481,22
15,hs,0.6002411817907748,22
15,hs_entropy,0.6430007034468896,22
15,hs_log_cardinality,0.6405888855391417,22
15,hs_permutation,0.6605868756908853,22
15,hs_global_permutation,0.6667671590794896,22
20,no_shrinkage,0.5398858973075767,22
20,hs,0.6461315183665299,22
20,hs_entropy,0.6775598038234412,22
20,hs_log_cardinality,0.6825142628365529,22
20,hs_permutation,0.6641477329596637,22
20,hs_global_permutation,0.6609448503653288,22
00,no_shrinkage,0.5237094837935174,23
00,hs,0.5270608243297319,23
00,hs_entropy,0.5083533413365346,23
00,hs_log_cardinality,0.5102541016406561,23
00,hs_permutation,0.5212585034013604,23
00,hs_global_permutation,0.5063525410164066,23
05,no_shrinkage,0.40424679487179493,23
05,hs,0.41611578525641024,23
05,hs_entropy,0.44315905448717946,23
