relevance,shrink_mode,ROC AUC,replication
20,hs_log_cardinality,0.7048343509158242,18
20,hs_permutation,0.7050345310779702,18
20,hs_global_permutation,0.6913221899709738,18
00,no_shrinkage,0.47464746474647457,19
00,hs,0.46154615461546156,19
00,hs_entropy,0.4208420842084208,19
00,hs_log_cardinality,0.43194319431943196,19
00,hs_permutation,0.42524252425242526,19
00,hs_global_permutation,0.4245424542454246,19
05,no_shrinkage,0.50145,19
05,hs,0.5442,19
05,hs_entropy,0.5603,19
05,hs_log_cardinality,0.5500999999999999,19
05,hs_permutation,0.5635999999999999,19
05,hs_global_permutation,0.5615000000000001,19
10,no_shrinkage,0.5274109643857543,19
10,hs,0.5661264505802321,19
10,hs_entropy,0.5952380952380953,19
10,hs_log_cardinality,0.6012404961984794,19
10,hs_permutation,0.604341736694678,19
10,hs_global_permutation,0.605642256902761,19
15,no_shrinkage,0.573079231692677,19
15,hs,0.6263505402160866,19
15,hs_entropy,0.6355542216886756,19
15,hs_log_cardinality,0.6346538615446179,19
15,hs_permutation,0.6339535814325732,19
15,hs_global_permutation,0.6452581032412966,19
20,no_shrinkage,0.7238080929487181,19
20,hs,0.7093349358974359,19
20,hs_entropy,0.7333733974358974,19
20,hs_log_cardinality,0.7129407051282052,19
20,hs_permutation,0.7261618589743589,19
20,hs_global_permutation,0.7256610576923077,19
00,no_shrinkage,0.5239023902390239,20
00,hs,0.5203520352035202,20
00,hs_entropy,0.5364536453645363,20
00,hs_log_cardinality,0.5264526452645265,20
00,hs_permutation,0.5321532153215321,20
00,hs_global_permutation,0.5326532653265326,20
05,no_shrinkage,0.6185974389755902,20
05,hs,0.6400560224089636,20
05,hs_entropy,0.6434573829531812,20
05,hs_log_cardinality,0.6286514605842337,20
05,hs_permutation,0.6505602240896358,20
05,hs_global_permutation,0.6413565426170467,20
10,no_shrinkage,0.5650760304121649,20
10,hs,0.5999399759903962,20
10,hs_entropy,0.6083433373349341,20
10,hs_log_cardinality,0.6069427771108443,20
10,hs_permutation,0.6024409763905563,20
10,hs_global_permutation,0.6027410964385754,20
15,no_shrinkage,0.605092036814726,20
15,hs,0.6892757102841136,20
15,hs_entropy,0.6978791516606643,20
15,hs_log_cardinality,0.6981792717086833,20
15,hs_permutation,0.6892757102841136,20
15,hs_global_permutation,0.6938775510204082,20
20,no_shrinkage,0.6304500000000001,20
20,hs,0.6283000000000001,20
20,hs_entropy,0.6389999999999999,20
20,hs_log_cardinality,0.6246,20
20,hs_permutation,0.6369,20
20,hs_global_permutation,0.6438999999999999,20
00,no_shrinkage,0.5214521452145215,21
00,hs,0.5356535653565357,21
00,hs_entropy,0.5315031503150316,21
00,hs_log_cardinality,0.5483048304830482,21
00,hs_permutation,0.5321032103210321,21
00,hs_global_permutation,0.5206020602060206,21
05,no_shrinkage,0.4504950495049505,21
05,hs,0.4659465946594659,21
05,hs_entropy,0.466046604660466,21
05,hs_log_cardinality,0.468046804680468,21
05,hs_permutation,0.48164816481648165,21
05,hs_global_permutation,0.4824482448244824,21
10,no_shrinkage,0.46069606960696075,21
10,hs,0.5156515651565157,21
10,hs_entropy,0.5107510751075107,21
10,hs_log_cardinality,0.521952195219522,21
10,hs_permutation,0.51005100510051,21
10,hs_global_permutation,0.5128512851285129,21
15,no_shrinkage,0.678671468587435,21
15,hs,0.6643157262905163,21
15,hs_entropy,0.6590136054421769,21
15,hs_log_cardinality,0.6558123249299719,21
15,hs_permutation,0.6545118047218889,21
15,hs_global_permutation,0.6487094837935173,21
20,no_shrinkage,0.6487856282617422,21
20,hs,0.6862705740666399,21
20,hs_entropy,0.6878763548775592,21
20,hs_log_cardinality,0.6912886391007628,21
20,hs_permutation,0.6969088719389803,21
20,hs_global_permutation,0.6947009233239663,21
00,no_shrinkage,0.5006500650065007,22
00,hs,0.46704670467046705,22
00,hs_entropy,0.47174717471747174,22
00,hs_log_cardinality,0.4663466346634663,22
00,hs_permutation,0.4396439643964397,22
00,hs_global_permutation,0.46564656465646564,22
05,no_shrinkage,0.4318431843184318,22
05,hs,0.5050505050505051,22
05,hs_entropy,0.4949494949494949,22
05,hs_log_cardinality,0.48524852485248526,22
05,hs_permutation,0.5334533453345335,22
05,hs_global_permutation,0.525052505250525,22
10,no_shrinkage,0.5724106784423926,22
10,hs,0.6271577679646727,22
10,hs_entropy,0.6475311120032116,22
10,hs_log_cardinality,0.6440184664793255,22
10,hs_permutation,0.648735447611401,22
10,hs_global_permutation,0.6504415897230028,22
15,no_shrinkage,0.6164548093283955,22
15,hs,0.673406065458913,22
15,hs_entropy,0.6709038134320888,22
15,hs_log_cardinality,0.6667000300270244,22
15,hs_permutation,0.667801020918827,22
15,hs_global_permutation,0.6729056150535482,22
20,no_shrinkage,0.7313305152979066,22
20,hs,0.7471819645732688,22
20,hs_entropy,0.7474838969404186,22
20,hs_log_cardinality,0.7509057971014492,22
20,hs_permutation,0.7438607085346217,22
20,hs_global_permutation,0.7447665056360708,22
00,no_shrinkage,0.5126113502151938,23
00,hs,0.48253428085276745,23
00,hs_entropy,0.5039535582023822,23
00,hs_log_cardinality,0.49494545090581515,23
00,hs_permutation,0.4917425683114804,23
00,hs_global_permutation,0.48813932539285354,23
05,no_shrinkage,0.55625,23
05,hs,0.6056,23
