replication,shrink_mode,lambda,ROC AUC
17,hs,50.0,0.6488095238095238
17,hs,100.0,0.6476190476190476
17,hs_entropy,0.0,0.6190476190476191
17,hs_entropy,0.1,0.6190476190476191
17,hs_entropy,1.0,0.6190476190476191
17,hs_entropy,10.0,0.613095238095238
17,hs_entropy,25.0,0.6428571428571429
17,hs_entropy,50.0,0.6547619047619048
17,hs_entropy,100.0,0.6547619047619047
17,hs_log_cardinality,0.0,0.6190476190476191
17,hs_log_cardinality,0.1,0.6190476190476191
17,hs_log_cardinality,1.0,0.6190476190476191
17,hs_log_cardinality,10.0,0.6297619047619047
17,hs_log_cardinality,25.0,0.6392857142857143
17,hs_log_cardinality,50.0,0.6499999999999999
17,hs_log_cardinality,100.0,0.65
17,hs_permutation,0.0,0.6190476190476191
17,hs_permutation,0.1,0.6071428571428571
17,hs_permutation,1.0,0.6071428571428571
17,hs_permutation,10.0,0.6345238095238095
17,hs_permutation,25.0,0.6523809523809523
17,hs_permutation,50.0,0.6607142857142857
17,hs_permutation,100.0,0.6595238095238095
17,hs_global_permutation,0.0,0.6190476190476191
17,hs_global_permutation,0.1,0.6511904761904761
17,hs_global_permutation,1.0,0.655952380952381
17,hs_global_permutation,10.0,0.6464285714285714
17,hs_global_permutation,25.0,0.6488095238095238
17,hs_global_permutation,50.0,0.655952380952381
17,hs_global_permutation,100.0,0.6595238095238095
18,hs,0.0,0.7059523809523809
18,hs,0.1,0.7059523809523809
18,hs,1.0,0.7059523809523809
18,hs,10.0,0.713095238095238
