replication,shrink_mode,lambda,ROC AUC
4,hs_entropy,10.0,0.65625
4,hs_entropy,25.0,0.65625
4,hs_entropy,50.0,0.59375
4,hs_entropy,100.0,0.5
4,hs_log_cardinality,0.0,0.73125
4,hs_log_cardinality,0.1,0.73125
4,hs_log_cardinality,1.0,0.74375
4,hs_log_cardinality,10.0,0.6749999999999999
4,hs_log_cardinality,25.0,0.65625
4,hs_log_cardinality,50.0,0.59375
4,hs_log_cardinality,100.0,0.5
4,hs_permutation,0.0,0.73125
4,hs_permutation,0.1,0.6749999999999999
4,hs_permutation,1.0,0.65625
4,hs_permutation,10.0,0.6437499999999999
4,hs_permutation,25.0,0.6437499999999999
4,hs_permutation,50.0,0.59375
4,hs_permutation,100.0,0.5
4,hs_global_permutation,0.0,0.73125
4,hs_global_permutation,0.1,0.6749999999999999
4,hs_global_permutation,1.0,0.6749999999999999
4,hs_global_permutation,10.0,0.6437499999999999
4,hs_global_permutation,25.0,0.65625
4,hs_global_permutation,50.0,0.59375
4,hs_global_permutation,100.0,0.5
5,hs,0.0,0.5375
5,hs,0.1,0.55
5,hs,1.0,0.5625
5,hs,10.0,0.55625
5,hs,25.0,0.55625
5,hs,50.0,0.525
5,hs,100.0,0.5
5,hs_entropy,0.0,0.5375
5,hs_entropy,0.1,0.55
5,hs_entropy,1.0,0.5625
5,hs_entropy,10.0,0.55625
5,hs_entropy,25.0,0.55625
5,hs_entropy,50.0,0.525
5,hs_entropy,100.0,0.5
5,hs_log_cardinality,0.0,0.5375
5,hs_log_cardinality,0.1,0.5375
5,hs_log_cardinality,1.0,0.5625
5,hs_log_cardinality,10.0,0.5875
5,hs_log_cardinality,25.0,0.55625
5,hs_log_cardinality,50.0,0.55625
5,hs_log_cardinality,100.0,0.53125
5,hs_permutation,0.0,0.5375
5,hs_permutation,0.1,0.5437500000000001
5,hs_permutation,1.0,0.5437500000000001
5,hs_permutation,10.0,0.55625
5,hs_permutation,25.0,0.55625
5,hs_permutation,50.0,0.5375
5,hs_permutation,100.0,0.5
5,hs_global_permutation,0.0,0.5375
5,hs_global_permutation,0.1,0.5437500000000001
5,hs_global_permutation,1.0,0.5437500000000001
5,hs_global_permutation,10.0,0.55625
5,hs_global_permutation,25.0,0.55625
5,hs_global_permutation,50.0,0.5375
5,hs_global_permutation,100.0,0.5
6,hs,0.0,0.6749999999999999
6,hs,0.1,0.6875
6,hs,1.0,0.66875
6,hs,10.0,0.61875
6,hs,25.0,0.56875
6,hs,50.0,0.56875
6,hs,100.0,0.5
6,hs_entropy,0.0,0.6749999999999999
6,hs_entropy,0.1,0.6875
6,hs_entropy,1.0,0.66875
6,hs_entropy,10.0,0.61875
6,hs_entropy,25.0,0.56875
6,hs_entropy,50.0,0.56875
6,hs_entropy,100.0,0.5
6,hs_log_cardinality,0.0,0.6749999999999999
6,hs_log_cardinality,0.1,0.6875
6,hs_log_cardinality,1.0,0.65625
6,hs_log_cardinality,10.0,0.61875
6,hs_log_cardinality,25.0,0.55625
6,hs_log_cardinality,50.0,0.56875
6,hs_log_cardinality,100.0,0.5625
6,hs_permutation,0.0,0.6749999999999999
6,hs_permutation,0.1,0.61875
6,hs_permutation,1.0,0.61875
6,hs_permutation,10.0,0.5875
6,hs_permutation,25.0,0.56875
6,hs_permutation,50.0,0.56875
6,hs_permutation,100.0,0.5
6,hs_global_permutation,0.0,0.6749999999999999
6,hs_global_permutation,0.1,0.6062500000000001
6,hs_global_permutation,1.0,0.61875
6,hs_global_permutation,10.0,0.56875
6,hs_global_permutation,25.0,0.56875
6,hs_global_permutation,50.0,0.56875
6,hs_global_permutation,100.0,0.5
7,hs,0.0,0.69375
7,hs,0.1,0.69375
7,hs,1.0,0.69375
7,hs,10.0,0.65625
7,hs,25.0,0.65625
7,hs,50.0,0.6375000000000001
7,hs,100.0,0.5625
7,hs_entropy,0.0,0.69375
7,hs_entropy,0.1,0.69375
7,hs_entropy,1.0,0.6624999999999999
7,hs_entropy,10.0,0.65625
7,hs_entropy,25.0,0.66875
7,hs_entropy,50.0,0.6375000000000001
7,hs_entropy,100.0,0.53125
7,hs_log_cardinality,0.0,0.69375
7,hs_log_cardinality,0.1,0.69375
7,hs_log_cardinality,1.0,0.6624999999999999
7,hs_log_cardinality,10.0,0.65625
7,hs_log_cardinality,25.0,0.65625
7,hs_log_cardinality,50.0,0.6375000000000001
7,hs_log_cardinality,100.0,0.5812499999999999
7,hs_permutation,0.0,0.69375
7,hs_permutation,0.1,0.63125
7,hs_permutation,1.0,0.63125
7,hs_permutation,10.0,0.65625
7,hs_permutation,25.0,0.66875
7,hs_permutation,50.0,0.65
7,hs_permutation,100.0,0.5
7,hs_global_permutation,0.0,0.69375
7,hs_global_permutation,0.1,0.64375
7,hs_global_permutation,1.0,0.65625
7,hs_global_permutation,10.0,0.65625
7,hs_global_permutation,25.0,0.66875
7,hs_global_permutation,50.0,0.6375000000000001
7,hs_global_permutation,100.0,0.5
8,hs,0.0,0.6124999999999999
8,hs,0.1,0.6124999999999999
8,hs,1.0,0.6062500000000001
8,hs,10.0,0.575
8,hs,25.0,0.5875
8,hs,50.0,0.6
8,hs,100.0,0.53125
