replication,shrink_mode,lambda,ROC AUC
17,hs_global_permutation,25.0,0.8624999999999999
17,hs_global_permutation,50.0,0.8624999999999999
17,hs_global_permutation,100.0,0.8375
18,hs,0.0,0.7750000000000001
18,hs,0.1,0.7750000000000001
18,hs,1.0,0.7750000000000001
18,hs,10.0,0.8166666666666668
18,hs,25.0,0.7958333333333334
18,hs,50.0,0.8125
18,hs,100.0,0.8125
18,hs_entropy,0.0,0.7750000000000001
18,hs_entropy,0.1,0.7750000000000001
18,hs_entropy,1.0,0.7958333333333334
18,hs_entropy,10.0,0.8375
18,hs_entropy,25.0,0.8375
18,hs_entropy,50.0,0.8333333333333334
18,hs_entropy,100.0,0.8083333333333333
18,hs_log_cardinality,0.0,0.7750000000000001
18,hs_log_cardinality,0.1,0.7750000000000001
18,hs_log_cardinality,1.0,0.7958333333333334
18,hs_log_cardinality,10.0,0.8375
18,hs_log_cardinality,25.0,0.8166666666666668
18,hs_log_cardinality,50.0,0.7750000000000001
18,hs_log_cardinality,100.0,0.7541666666666668
