replication,shrink_mode,lambda,MSE
12,hs_entropy,100.0,0.4601867094259113
12,hs_log_cardinality,0.0,0.659375
12,hs_log_cardinality,0.1,0.6502673148436291
12,hs_log_cardinality,1.0,0.589170302443395
12,hs_log_cardinality,10.0,0.4493870077329918
12,hs_log_cardinality,25.0,0.431041458376225
12,hs_log_cardinality,50.0,0.4397853698971822
12,hs_log_cardinality,100.0,0.46339923065493843
12,hs_permutation,0.0,0.659375
12,hs_permutation,0.1,0.6079350139856992
12,hs_permutation,1.0,0.5702978992362288
12,hs_permutation,10.0,0.4767692015262092
12,hs_permutation,25.0,0.45048422636548857
12,hs_permutation,50.0,0.4434153010955848
12,hs_permutation,100.0,0.44677636220484224
12,hs_global_permutation,0.0,0.659375
12,hs_global_permutation,0.1,0.6029324048453594
12,hs_global_permutation,1.0,0.5724771619495546
12,hs_global_permutation,10.0,0.4784427647124511
12,hs_global_permutation,25.0,0.4455958442840281
12,hs_global_permutation,50.0,0.4345136520094031
12,hs_global_permutation,100.0,0.43648979474187877
13,hs,0.0,0.7125
13,hs,0.1,0.7054443458883218
13,hs,1.0,0.6570141999329838
13,hs,10.0,0.5086794209585016
13,hs,25.0,0.45102305010612415
13,hs,50.0,0.4252306961934689
13,hs,100.0,0.4198140365992417
13,hs_entropy,0.0,0.7125
13,hs_entropy,0.1,0.7015502102698161
13,hs_entropy,1.0,0.6282580619143336
13,hs_entropy,10.0,0.4534574479805137
13,hs_entropy,25.0,0.42461991569017615
13,hs_entropy,50.0,0.4311156796254867
13,hs_entropy,100.0,0.4560464587159335
13,hs_log_cardinality,0.0,0.7125
13,hs_log_cardinality,0.1,0.7020364181535751
13,hs_log_cardinality,1.0,0.6301767787745716
13,hs_log_cardinality,10.0,0.4519601552798793
13,hs_log_cardinality,25.0,0.4241653892082201
13,hs_log_cardinality,50.0,0.43249988616533275
13,hs_log_cardinality,100.0,0.45955550630591374
13,hs_permutation,0.0,0.7125
13,hs_permutation,0.1,0.6898092593994619
13,hs_permutation,1.0,0.6234591906463589
13,hs_permutation,10.0,0.47833734113490384
13,hs_permutation,25.0,0.4387859939415656
13,hs_permutation,50.0,0.4268039183547193
13,hs_permutation,100.0,0.43070356545572575
13,hs_global_permutation,0.0,0.7125
13,hs_global_permutation,0.1,0.6598610022535001
13,hs_global_permutation,1.0,0.5956339403396236
13,hs_global_permutation,10.0,0.4688272595219363
13,hs_global_permutation,25.0,0.43340306983718974
13,hs_global_permutation,50.0,0.4214219935133482
13,hs_global_permutation,100.0,0.424872304531928
14,hs,0.0,0.55625
14,hs,0.1,0.5521311265533171
14,hs,1.0,0.5246817312706439
14,hs,10.0,0.44152784429145997
14,hs,25.0,0.40880817910412104
14,hs,50.0,0.3953189701983686
14,hs,100.0,0.39497201384201075
14,hs_entropy,0.0,0.55625
14,hs_entropy,0.1,0.5493698679730695
14,hs_entropy,1.0,0.5043630291959932
14,hs_entropy,10.0,0.404155893304893
14,hs_entropy,25.0,0.3927610275546057
14,hs_entropy,50.0,0.4019594989390482
14,hs_entropy,100.0,0.4232387137305871
14,hs_log_cardinality,0.0,0.55625
14,hs_log_cardinality,0.1,0.5495168804241853
14,hs_log_cardinality,1.0,0.5045515832889695
14,hs_log_cardinality,10.0,0.40298517290403224
14,hs_log_cardinality,25.0,0.39249730490406476
14,hs_log_cardinality,50.0,0.4029773741067544
14,hs_log_cardinality,100.0,0.4260990906351047
14,hs_permutation,0.0,0.55625
14,hs_permutation,0.1,0.49895558141132323
14,hs_permutation,1.0,0.47692364281874433
14,hs_permutation,10.0,0.4177214855592033
14,hs_permutation,25.0,0.4020114181493982
14,hs_permutation,50.0,0.399660763852679
14,hs_permutation,100.0,0.4062418431813775
14,hs_global_permutation,0.0,0.55625
14,hs_global_permutation,0.1,0.5285691935687941
14,hs_global_permutation,1.0,0.5025526619933014
14,hs_global_permutation,10.0,0.4336391000467451
14,hs_global_permutation,25.0,0.4127394329218085
14,hs_global_permutation,50.0,0.4066193073880888
14,hs_global_permutation,100.0,0.4098060470299103
15,hs,0.0,0.7125
15,hs,0.1,0.7080438782736203
15,hs,1.0,0.6766270280371136
15,hs,10.0,0.5652302666172245
15,hs,25.0,0.5138546667219197
15,hs,50.0,0.4881191129454886
15,hs,100.0,0.47954600818497556
15,hs_entropy,0.0,0.7125
15,hs_entropy,0.1,0.7044959364691318
15,hs_entropy,1.0,0.6500780599157723
15,hs_entropy,10.0,0.5093823100313122
15,hs_entropy,25.0,0.4827206411650605
15,hs_entropy,50.0,0.48664884186464497
15,hs_entropy,100.0,0.5076446799966446
15,hs_log_cardinality,0.0,0.7125
15,hs_log_cardinality,0.1,0.7043444385138006
15,hs_log_cardinality,1.0,0.6483835167096488
15,hs_log_cardinality,10.0,0.5059383977269147
15,hs_log_cardinality,25.0,0.48160829236456026
15,hs_log_cardinality,50.0,0.48765826836966175
15,hs_log_cardinality,100.0,0.5107811363206283
15,hs_permutation,0.0,0.7125
15,hs_permutation,0.1,0.6565069215364533
15,hs_permutation,1.0,0.6165945541566031
15,hs_permutation,10.0,0.5156192823016876
15,hs_permutation,25.0,0.4853583062047493
15,hs_permutation,50.0,0.47497872205462155
15,hs_permutation,100.0,0.4777132801969598
15,hs_global_permutation,0.0,0.7125
15,hs_global_permutation,0.1,0.6679864209456948
15,hs_global_permutation,1.0,0.6382283694611632
15,hs_global_permutation,10.0,0.5333108681318663
15,hs_global_permutation,25.0,0.49739013780764896
15,hs_global_permutation,50.0,0.48520598744860166
15,hs_global_permutation,100.0,0.4868804494788675
16,hs,0.0,0.671875
16,hs,0.1,0.6675622727111952
16,hs,1.0,0.6362396573418687
16,hs,10.0,0.51419238480398
16,hs,25.0,0.45422596287115286
16,hs,50.0,0.42278617777390914
16,hs,100.0,0.4095560851934543
16,hs_entropy,0.0,0.671875
16,hs_entropy,0.1,0.663792731279661
16,hs_entropy,1.0,0.6077889298108677
16,hs_entropy,10.0,0.45143574067292624
16,hs_entropy,25.0,0.4149766516669148
16,hs_entropy,50.0,0.412132526325281
16,hs_entropy,100.0,0.4263216436024703
16,hs_log_cardinality,0.0,0.671875
16,hs_log_cardinality,0.1,0.6635639796789736
16,hs_log_cardinality,1.0,0.6057462025541124
16,hs_log_cardinality,10.0,0.44768577375769397
16,hs_log_cardinality,25.0,0.41358175812957637
16,hs_log_cardinality,50.0,0.41270401310822225
16,hs_log_cardinality,100.0,0.4287227782732993
16,hs_permutation,0.0,0.671875
16,hs_permutation,0.1,0.6479667392066257
16,hs_permutation,1.0,0.6080215169392462
16,hs_permutation,10.0,0.4849274612702822
16,hs_permutation,25.0,0.43853417767086655
16,hs_permutation,50.0,0.41886294975728067
16,hs_permutation,100.0,0.41475863718493355
16,hs_global_permutation,0.0,0.671875
16,hs_global_permutation,0.1,0.6055799659046099
16,hs_global_permutation,1.0,0.5646490660847399
16,hs_global_permutation,10.0,0.4630593581408465
16,hs_global_permutation,25.0,0.42660904508249614
16,hs_global_permutation,50.0,0.41150751846955796
16,hs_global_permutation,100.0,0.40981788317812723
17,hs,0.0,0.59375
17,hs,0.1,0.5901956529032744
17,hs,1.0,0.5651063820114336
17,hs,10.0,0.47860828844621095
17,hs,25.0,0.43974757814006626
17,hs,50.0,0.41969545230506416
17,hs,100.0,0.41319198022569853
17,hs_entropy,0.0,0.59375
17,hs_entropy,0.1,0.587255598557859
17,hs_entropy,1.0,0.5434012953759805
17,hs_entropy,10.0,0.4328464346009069
17,hs_entropy,25.0,0.4128750570446657
17,hs_entropy,50.0,0.4191164973517377
17,hs_entropy,100.0,0.443262346844005
17,hs_log_cardinality,0.0,0.59375
17,hs_log_cardinality,0.1,0.5870794079273208
17,hs_log_cardinality,1.0,0.5417964100034123
17,hs_log_cardinality,10.0,0.4297138180359658
