replication,shrink_mode,lambda,MSE
16,hs_global_permutation,1.0,0.4660766060574868
16,hs_global_permutation,10.0,0.3884262047644158
16,hs_global_permutation,25.0,0.3674348472878867
16,hs_global_permutation,50.0,0.3629950898203179
16,hs_global_permutation,100.0,0.3707180981760478
17,hs,0.0,0.5546253577950823
17,hs,0.1,0.5496410254753316
17,hs,1.0,0.5150577801401311
17,hs,10.0,0.4068896665606755
17,hs,25.0,0.367971742514103
17,hs,50.0,0.35318813487313844
17,hs,100.0,0.35407399418533586
17,hs_entropy,0.0,0.5546253577950823
17,hs_entropy,0.1,0.5455449234653474
17,hs_entropy,1.0,0.4861730735321617
17,hs_entropy,10.0,0.362000445958841
17,hs_entropy,25.0,0.35378949384876385
17,hs_entropy,50.0,0.37333426746893805
17,hs_entropy,100.0,0.4138192664194224
17,hs_log_cardinality,0.0,0.5546253577950823
17,hs_log_cardinality,0.1,0.5457514354947095
17,hs_log_cardinality,1.0,0.4869289778400326
17,hs_log_cardinality,10.0,0.36243353750920526
17,hs_log_cardinality,25.0,0.35509163460435894
17,hs_log_cardinality,50.0,0.3755777996469088
17,hs_log_cardinality,100.0,0.4169490894378453
17,hs_permutation,0.0,0.5546253577950823
17,hs_permutation,0.1,0.4878717926833938
17,hs_permutation,1.0,0.451438707543489
17,hs_permutation,10.0,0.3736693336394723
17,hs_permutation,25.0,0.3538216936239002
17,hs_permutation,50.0,0.3508813259884935
17,hs_permutation,100.0,0.3597576395682909
17,hs_global_permutation,0.0,0.5546253577950823
17,hs_global_permutation,0.1,0.4952362459625867
17,hs_global_permutation,1.0,0.45831592186763254
17,hs_global_permutation,10.0,0.3765378855551904
17,hs_global_permutation,25.0,0.3556320237967922
